index,HHID,HLID,country
6_Congo_MICS6_6_25_4,6_Congo_MICS6_6_25,6_Congo_MICS6_6_25_4,Congo_MICS6
6_Congo_MICS6_6_25_5,6_Congo_MICS6_6_25,6_Congo_MICS6_6_25_5,Congo_MICS6
6_Congo_MICS6_6_25_6,6_Congo_MICS6_6_25,6_Congo_MICS6_6_25_6,Congo_MICS6
6_Congo_MICS6_6_26_2,6_Congo_MICS6_6_26,6_Congo_MICS6_6_26_2,Congo_MICS6
6_Congo_MICS6_6_27_2,6_Congo_MICS6_6_27,6_Congo_MICS6_6_27_2,Congo_MICS6
6_Congo_MICS6_6_28_1,6_Congo_MICS6_6_28,6_Congo_MICS6_6_28_1,Congo_MICS6
6_Congo_MICS6_6_28_4,6_Congo_MICS6_6_28,6_Congo_MICS6_6_28_4,Congo_MICS6
6_Congo_MICS6_6_30_2,6_Congo_MICS6_6_30,6_Congo_MICS6_6_30_2,Congo_MICS6
6_Congo_MICS6_7_1_2,6_Congo_MICS6_7_1,6_Congo_MICS6_7_1_2,Congo_MICS6
6_Congo_MICS6_7_1_3,6_Congo_MICS6_7_1,6_Congo_MICS6_7_1_3,Congo_MICS6
6_Congo_MICS6_7_1_4,6_Congo_MICS6_7_1,6_Congo_MICS6_7_1_4,Congo_MICS6
6_Congo_MICS6_7_2_2,6_Congo_MICS6_7_2,6_Congo_MICS6_7_2_2,Congo_MICS6
6_Congo_MICS6_7_2_4,6_Congo_MICS6_7_2,6_Congo_MICS6_7_2_4,Congo_MICS6
6_Congo_MICS6_7_3_2,6_Congo_MICS6_7_3,6_Congo_MICS6_7_3_2,Congo_MICS6
6_Congo_MICS6_7_3_8,6_Congo_MICS6_7_3,6_Congo_MICS6_7_3_8,Congo_MICS6
6_Congo_MICS6_7_3_9,6_Congo_MICS6_7_3,6_Congo_MICS6_7_3_9,Congo_MICS6
6_Congo_MICS6_7_3_10,6_Congo_MICS6_7_3,6_Congo_MICS6_7_3_10,Congo_MICS6
6_Congo_MICS6_7_3_11,6_Congo_MICS6_7_3,6_Congo_MICS6_7_3_11,Congo_MICS6
6_Congo_MICS6_7_4_2,6_Congo_MICS6_7_4,6_Congo_MICS6_7_4_2,Congo_MICS6
6_Congo_MICS6_7_5_2,6_Congo_MICS6_7_5,6_Congo_MICS6_7_5_2,Congo_MICS6
6_Congo_MICS6_7_6_2,6_Congo_MICS6_7_6,6_Congo_MICS6_7_6_2,Congo_MICS6
6_Congo_MICS6_7_6_3,6_Congo_MICS6_7_6,6_Congo_MICS6_7_6_3,Congo_MICS6
6_Congo_MICS6_7_8_1,6_Congo_MICS6_7_8,6_Congo_MICS6_7_8_1,Congo_MICS6
6_Congo_MICS6_7_8_2,6_Congo_MICS6_7_8,6_Congo_MICS6_7_8_2,Congo_MICS6
6_Congo_MICS6_7_8_4,6_Congo_MICS6_7_8,6_Congo_MICS6_7_8_4,Congo_MICS6
6_Congo_MICS6_7_9_2,6_Congo_MICS6_7_9,6_Congo_MICS6_7_9_2,Congo_MICS6
6_Congo_MICS6_7_10_1,6_Congo_MICS6_7_10,6_Congo_MICS6_7_10_1,Congo_MICS6
6_Congo_MICS6_7_10_2,6_Congo_MICS6_7_10,6_Congo_MICS6_7_10_2,Congo_MICS6
6_Congo_MICS6_7_10_4,6_Congo_MICS6_7_10,6_Congo_MICS6_7_10_4,Congo_MICS6
6_Congo_MICS6_7_11_2,6_Congo_MICS6_7_11,6_Congo_MICS6_7_11_2,Congo_MICS6
6_Congo_MICS6_7_11_6,6_Congo_MICS6_7_11,6_Congo_MICS6_7_11_6,Congo_MICS6
6_Congo_MICS6_7_12_2,6_Congo_MICS6_7_12,6_Congo_MICS6_7_12_2,Congo_MICS6
6_Congo_MICS6_7_12_3,6_Congo_MICS6_7_12,6_Congo_MICS6_7_12_3,Congo_MICS6
6_Congo_MICS6_7_13_2,6_Congo_MICS6_7_13,6_Congo_MICS6_7_13_2,Congo_MICS6
6_Congo_MICS6_7_13_3,6_Congo_MICS6_7_13,6_Congo_MICS6_7_13_3,Congo_MICS6
6_Congo_MICS6_7_13_4,6_Congo_MICS6_7_13,6_Congo_MICS6_7_13_4,Congo_MICS6
6_Congo_MICS6_7_13_5,6_Congo_MICS6_7_13,6_Congo_MICS6_7_13_5,Congo_MICS6
6_Congo_MICS6_7_14_2,6_Congo_MICS6_7_14,6_Congo_MICS6_7_14_2,Congo_MICS6
6_Congo_MICS6_7_14_4,6_Congo_MICS6_7_14,6_Congo_MICS6_7_14_4,Congo_MICS6
6_Congo_MICS6_7_14_5,6_Congo_MICS6_7_14,6_Congo_MICS6_7_14_5,Congo_MICS6
6_Congo_MICS6_7_15_2,6_Congo_MICS6_7_15,6_Congo_MICS6_7_15_2,Congo_MICS6
6_Congo_MICS6_7_16_2,6_Congo_MICS6_7_16,6_Congo_MICS6_7_16_2,Congo_MICS6
6_Congo_MICS6_7_17_2,6_Congo_MICS6_7_17,6_Congo_MICS6_7_17_2,Congo_MICS6
6_Congo_MICS6_7_18_2,6_Congo_MICS6_7_18,6_Congo_MICS6_7_18_2,Congo_MICS6
6_Congo_MICS6_7_18_3,6_Congo_MICS6_7_18,6_Congo_MICS6_7_18_3,Congo_MICS6
6_Congo_MICS6_7_20_2,6_Congo_MICS6_7_20,6_Congo_MICS6_7_20_2,Congo_MICS6
6_Congo_MICS6_7_21_2,6_Congo_MICS6_7_21,6_Congo_MICS6_7_21_2,Congo_MICS6
6_Congo_MICS6_7_21_6,6_Congo_MICS6_7_21,6_Congo_MICS6_7_21_6,Congo_MICS6
6_Congo_MICS6_7_23_2,6_Congo_MICS6_7_23,6_Congo_MICS6_7_23_2,Congo_MICS6
6_Congo_MICS6_7_23_6,6_Congo_MICS6_7_23,6_Congo_MICS6_7_23_6,Congo_MICS6
6_Congo_MICS6_7_23_7,6_Congo_MICS6_7_23,6_Congo_MICS6_7_23_7,Congo_MICS6
6_Congo_MICS6_7_24_2,6_Congo_MICS6_7_24,6_Congo_MICS6_7_24_2,Congo_MICS6
6_Congo_MICS6_7_24_3,6_Congo_MICS6_7_24,6_Congo_MICS6_7_24_3,Congo_MICS6
6_Congo_MICS6_7_24_4,6_Congo_MICS6_7_24,6_Congo_MICS6_7_24_4,Congo_MICS6
6_Congo_MICS6_7_24_9,6_Congo_MICS6_7_24,6_Congo_MICS6_7_24_9,Congo_MICS6
6_Congo_MICS6_7_25_2,6_Congo_MICS6_7_25,6_Congo_MICS6_7_25_2,Congo_MICS6
6_Congo_MICS6_7_25_3,6_Congo_MICS6_7_25,6_Congo_MICS6_7_25_3,Congo_MICS6
6_Congo_MICS6_7_25_6,6_Congo_MICS6_7_25,6_Congo_MICS6_7_25_6,Congo_MICS6
6_Congo_MICS6_7_25_7,6_Congo_MICS6_7_25,6_Congo_MICS6_7_25_7,Congo_MICS6
6_Congo_MICS6_7_26_2,6_Congo_MICS6_7_26,6_Congo_MICS6_7_26_2,Congo_MICS6
6_Congo_MICS6_7_26_5,6_Congo_MICS6_7_26,6_Congo_MICS6_7_26_5,Congo_MICS6
6_Congo_MICS6_7_27_2,6_Congo_MICS6_7_27,6_Congo_MICS6_7_27_2,Congo_MICS6
6_Congo_MICS6_7_28_1,6_Congo_MICS6_7_28,6_Congo_MICS6_7_28_1,Congo_MICS6
6_Congo_MICS6_7_28_2,6_Congo_MICS6_7_28,6_Congo_MICS6_7_28_2,Congo_MICS6
6_Congo_MICS6_7_29_2,6_Congo_MICS6_7_29,6_Congo_MICS6_7_29_2,Congo_MICS6
6_Congo_MICS6_7_30_2,6_Congo_MICS6_7_30,6_Congo_MICS6_7_30_2,Congo_MICS6
6_Congo_MICS6_7_30_9,6_Congo_MICS6_7_30,6_Congo_MICS6_7_30_9,Congo_MICS6
6_Congo_MICS6_8_1_3,6_Congo_MICS6_8_1,6_Congo_MICS6_8_1_3,Congo_MICS6
6_Congo_MICS6_8_1_4,6_Congo_MICS6_8_1,6_Congo_MICS6_8_1_4,Congo_MICS6
6_Congo_MICS6_8_2_2,6_Congo_MICS6_8_2,6_Congo_MICS6_8_2_2,Congo_MICS6
6_Congo_MICS6_8_2_5,6_Congo_MICS6_8_2,6_Congo_MICS6_8_2_5,Congo_MICS6
6_Congo_MICS6_8_2_6,6_Congo_MICS6_8_2,6_Congo_MICS6_8_2_6,Congo_MICS6
6_Congo_MICS6_8_3_4,6_Congo_MICS6_8_3,6_Congo_MICS6_8_3_4,Congo_MICS6
6_Congo_MICS6_8_5_2,6_Congo_MICS6_8_5,6_Congo_MICS6_8_5_2,Congo_MICS6
6_Congo_MICS6_8_6_2,6_Congo_MICS6_8_6,6_Congo_MICS6_8_6_2,Congo_MICS6
6_Congo_MICS6_8_7_1,6_Congo_MICS6_8_7,6_Congo_MICS6_8_7_1,Congo_MICS6
6_Congo_MICS6_8_8_2,6_Congo_MICS6_8_8,6_Congo_MICS6_8_8_2,Congo_MICS6
6_Congo_MICS6_8_8_3,6_Congo_MICS6_8_8,6_Congo_MICS6_8_8_3,Congo_MICS6
6_Congo_MICS6_8_8_7,6_Congo_MICS6_8_8,6_Congo_MICS6_8_8_7,Congo_MICS6
6_Congo_MICS6_8_9_2,6_Congo_MICS6_8_9,6_Congo_MICS6_8_9_2,Congo_MICS6
6_Congo_MICS6_8_9_3,6_Congo_MICS6_8_9,6_Congo_MICS6_8_9_3,Congo_MICS6
6_Congo_MICS6_8_10_2,6_Congo_MICS6_8_10,6_Congo_MICS6_8_10_2,Congo_MICS6
6_Congo_MICS6_8_10_9,6_Congo_MICS6_8_10,6_Congo_MICS6_8_10_9,Congo_MICS6
6_Congo_MICS6_8_11_3,6_Congo_MICS6_8_11,6_Congo_MICS6_8_11_3,Congo_MICS6
6_Congo_MICS6_8_12_2,6_Congo_MICS6_8_12,6_Congo_MICS6_8_12_2,Congo_MICS6
6_Congo_MICS6_8_13_1,6_Congo_MICS6_8_13,6_Congo_MICS6_8_13_1,Congo_MICS6
6_Congo_MICS6_8_13_2,6_Congo_MICS6_8_13,6_Congo_MICS6_8_13_2,Congo_MICS6
6_Congo_MICS6_8_14_2,6_Congo_MICS6_8_14,6_Congo_MICS6_8_14_2,Congo_MICS6
6_Congo_MICS6_8_14_10,6_Congo_MICS6_8_14,6_Congo_MICS6_8_14_10,Congo_MICS6
6_Congo_MICS6_8_15_2,6_Congo_MICS6_8_15,6_Congo_MICS6_8_15_2,Congo_MICS6
6_Congo_MICS6_8_15_3,6_Congo_MICS6_8_15,6_Congo_MICS6_8_15_3,Congo_MICS6
6_Congo_MICS6_8_15_5,6_Congo_MICS6_8_15,6_Congo_MICS6_8_15_5,Congo_MICS6
6_Congo_MICS6_8_16_2,6_Congo_MICS6_8_16,6_Congo_MICS6_8_16_2,Congo_MICS6
6_Congo_MICS6_8_16_4,6_Congo_MICS6_8_16,6_Congo_MICS6_8_16_4,Congo_MICS6
6_Congo_MICS6_8_16_5,6_Congo_MICS6_8_16,6_Congo_MICS6_8_16_5,Congo_MICS6
6_Congo_MICS6_8_17_3,6_Congo_MICS6_8_17,6_Congo_MICS6_8_17_3,Congo_MICS6
6_Congo_MICS6_8_17_7,6_Congo_MICS6_8_17,6_Congo_MICS6_8_17_7,Congo_MICS6
6_Congo_MICS6_8_18_2,6_Congo_MICS6_8_18,6_Congo_MICS6_8_18_2,Congo_MICS6
6_Congo_MICS6_8_18_3,6_Congo_MICS6_8_18,6_Congo_MICS6_8_18_3,Congo_MICS6
6_Congo_MICS6_8_19_3,6_Congo_MICS6_8_19,6_Congo_MICS6_8_19_3,Congo_MICS6
6_Congo_MICS6_8_20_1,6_Congo_MICS6_8_20,6_Congo_MICS6_8_20_1,Congo_MICS6
6_Congo_MICS6_8_20_3,6_Congo_MICS6_8_20,6_Congo_MICS6_8_20_3,Congo_MICS6
6_Congo_MICS6_8_22_2,6_Congo_MICS6_8_22,6_Congo_MICS6_8_22_2,Congo_MICS6
6_Congo_MICS6_8_23_2,6_Congo_MICS6_8_23,6_Congo_MICS6_8_23_2,Congo_MICS6
6_Congo_MICS6_8_23_3,6_Congo_MICS6_8_23,6_Congo_MICS6_8_23_3,Congo_MICS6
6_Congo_MICS6_8_24_3,6_Congo_MICS6_8_24,6_Congo_MICS6_8_24_3,Congo_MICS6
6_Congo_MICS6_8_24_4,6_Congo_MICS6_8_24,6_Congo_MICS6_8_24_4,Congo_MICS6
6_Congo_MICS6_8_25_3,6_Congo_MICS6_8_25,6_Congo_MICS6_8_25_3,Congo_MICS6
6_Congo_MICS6_8_25_7,6_Congo_MICS6_8_25,6_Congo_MICS6_8_25_7,Congo_MICS6
6_Congo_MICS6_8_26_2,6_Congo_MICS6_8_26,6_Congo_MICS6_8_26_2,Congo_MICS6
6_Congo_MICS6_8_26_3,6_Congo_MICS6_8_26,6_Congo_MICS6_8_26_3,Congo_MICS6
6_Congo_MICS6_8_26_7,6_Congo_MICS6_8_26,6_Congo_MICS6_8_26_7,Congo_MICS6
6_Congo_MICS6_8_27_3,6_Congo_MICS6_8_27,6_Congo_MICS6_8_27_3,Congo_MICS6
6_Congo_MICS6_8_28_2,6_Congo_MICS6_8_28,6_Congo_MICS6_8_28_2,Congo_MICS6
6_Congo_MICS6_8_29_1,6_Congo_MICS6_8_29,6_Congo_MICS6_8_29_1,Congo_MICS6
6_Congo_MICS6_8_29_2,6_Congo_MICS6_8_29,6_Congo_MICS6_8_29_2,Congo_MICS6
6_Congo_MICS6_8_30_1,6_Congo_MICS6_8_30,6_Congo_MICS6_8_30_1,Congo_MICS6
6_Congo_MICS6_9_1_2,6_Congo_MICS6_9_1,6_Congo_MICS6_9_1_2,Congo_MICS6
6_Congo_MICS6_9_5_2,6_Congo_MICS6_9_5,6_Congo_MICS6_9_5_2,Congo_MICS6
6_Congo_MICS6_9_5_3,6_Congo_MICS6_9_5,6_Congo_MICS6_9_5_3,Congo_MICS6
6_Congo_MICS6_9_6_2,6_Congo_MICS6_9_6,6_Congo_MICS6_9_6_2,Congo_MICS6
6_Congo_MICS6_9_6_3,6_Congo_MICS6_9_6,6_Congo_MICS6_9_6_3,Congo_MICS6
6_Congo_MICS6_9_7_2,6_Congo_MICS6_9_7,6_Congo_MICS6_9_7_2,Congo_MICS6
6_Congo_MICS6_9_8_5,6_Congo_MICS6_9_8,6_Congo_MICS6_9_8_5,Congo_MICS6
6_Congo_MICS6_9_9_3,6_Congo_MICS6_9_9,6_Congo_MICS6_9_9_3,Congo_MICS6
6_Congo_MICS6_9_9_4,6_Congo_MICS6_9_9,6_Congo_MICS6_9_9_4,Congo_MICS6
6_Congo_MICS6_9_10_2,6_Congo_MICS6_9_10,6_Congo_MICS6_9_10_2,Congo_MICS6
6_Congo_MICS6_9_10_3,6_Congo_MICS6_9_10,6_Congo_MICS6_9_10_3,Congo_MICS6
6_Congo_MICS6_9_10_4,6_Congo_MICS6_9_10,6_Congo_MICS6_9_10_4,Congo_MICS6
6_Congo_MICS6_9_10_5,6_Congo_MICS6_9_10,6_Congo_MICS6_9_10_5,Congo_MICS6
6_Congo_MICS6_9_11_2,6_Congo_MICS6_9_11,6_Congo_MICS6_9_11_2,Congo_MICS6
6_Congo_MICS6_9_12_3,6_Congo_MICS6_9_12,6_Congo_MICS6_9_12_3,Congo_MICS6
6_Congo_MICS6_9_13_2,6_Congo_MICS6_9_13,6_Congo_MICS6_9_13_2,Congo_MICS6
6_Congo_MICS6_9_13_4,6_Congo_MICS6_9_13,6_Congo_MICS6_9_13_4,Congo_MICS6
6_Congo_MICS6_9_14_3,6_Congo_MICS6_9_14,6_Congo_MICS6_9_14_3,Congo_MICS6
6_Congo_MICS6_9_14_5,6_Congo_MICS6_9_14,6_Congo_MICS6_9_14_5,Congo_MICS6
6_Congo_MICS6_9_14_10,6_Congo_MICS6_9_14,6_Congo_MICS6_9_14_10,Congo_MICS6
6_Congo_MICS6_9_16_2,6_Congo_MICS6_9_16,6_Congo_MICS6_9_16_2,Congo_MICS6
6_Congo_MICS6_9_17_3,6_Congo_MICS6_9_17,6_Congo_MICS6_9_17_3,Congo_MICS6
6_Congo_MICS6_9_23_2,6_Congo_MICS6_9_23,6_Congo_MICS6_9_23_2,Congo_MICS6
6_Congo_MICS6_9_24_1,6_Congo_MICS6_9_24,6_Congo_MICS6_9_24_1,Congo_MICS6
6_Congo_MICS6_9_24_2,6_Congo_MICS6_9_24,6_Congo_MICS6_9_24_2,Congo_MICS6
6_Congo_MICS6_9_25_2,6_Congo_MICS6_9_25,6_Congo_MICS6_9_25_2,Congo_MICS6
6_Congo_MICS6_9_26_2,6_Congo_MICS6_9_26,6_Congo_MICS6_9_26_2,Congo_MICS6
6_Congo_MICS6_9_26_3,6_Congo_MICS6_9_26,6_Congo_MICS6_9_26_3,Congo_MICS6
6_Congo_MICS6_9_27_2,6_Congo_MICS6_9_27,6_Congo_MICS6_9_27_2,Congo_MICS6
6_Congo_MICS6_9_28_2,6_Congo_MICS6_9_28,6_Congo_MICS6_9_28_2,Congo_MICS6
6_Congo_MICS6_9_28_3,6_Congo_MICS6_9_28,6_Congo_MICS6_9_28_3,Congo_MICS6
6_Congo_MICS6_10_2_2,6_Congo_MICS6_10_2,6_Congo_MICS6_10_2_2,Congo_MICS6
6_Congo_MICS6_10_3_2,6_Congo_MICS6_10_3,6_Congo_MICS6_10_3_2,Congo_MICS6
6_Congo_MICS6_10_3_3,6_Congo_MICS6_10_3,6_Congo_MICS6_10_3_3,Congo_MICS6
6_Congo_MICS6_10_4_1,6_Congo_MICS6_10_4,6_Congo_MICS6_10_4_1,Congo_MICS6
6_Congo_MICS6_10_4_2,6_Congo_MICS6_10_4,6_Congo_MICS6_10_4_2,Congo_MICS6
6_Congo_MICS6_10_4_3,6_Congo_MICS6_10_4,6_Congo_MICS6_10_4_3,Congo_MICS6
6_Congo_MICS6_10_5_2,6_Congo_MICS6_10_5,6_Congo_MICS6_10_5_2,Congo_MICS6
6_Congo_MICS6_10_6_2,6_Congo_MICS6_10_6,6_Congo_MICS6_10_6_2,Congo_MICS6
6_Congo_MICS6_10_8_2,6_Congo_MICS6_10_8,6_Congo_MICS6_10_8_2,Congo_MICS6
6_Congo_MICS6_10_8_3,6_Congo_MICS6_10_8,6_Congo_MICS6_10_8_3,Congo_MICS6
6_Congo_MICS6_10_9_2,6_Congo_MICS6_10_9,6_Congo_MICS6_10_9_2,Congo_MICS6
6_Congo_MICS6_10_10_2,6_Congo_MICS6_10_10,6_Congo_MICS6_10_10_2,Congo_MICS6
6_Congo_MICS6_10_11_2,6_Congo_MICS6_10_11,6_Congo_MICS6_10_11_2,Congo_MICS6
6_Congo_MICS6_10_12_2,6_Congo_MICS6_10_12,6_Congo_MICS6_10_12_2,Congo_MICS6
6_Congo_MICS6_10_13_2,6_Congo_MICS6_10_13,6_Congo_MICS6_10_13_2,Congo_MICS6
6_Congo_MICS6_10_14_4,6_Congo_MICS6_10_14,6_Congo_MICS6_10_14_4,Congo_MICS6
6_Congo_MICS6_10_18_2,6_Congo_MICS6_10_18,6_Congo_MICS6_10_18_2,Congo_MICS6
6_Congo_MICS6_10_19_1,6_Congo_MICS6_10_19,6_Congo_MICS6_10_19_1,Congo_MICS6
6_Congo_MICS6_10_20_2,6_Congo_MICS6_10_20,6_Congo_MICS6_10_20_2,Congo_MICS6
6_Congo_MICS6_10_21_1,6_Congo_MICS6_10_21,6_Congo_MICS6_10_21_1,Congo_MICS6
6_Congo_MICS6_10_22_1,6_Congo_MICS6_10_22,6_Congo_MICS6_10_22_1,Congo_MICS6
6_Congo_MICS6_10_22_2,6_Congo_MICS6_10_22,6_Congo_MICS6_10_22_2,Congo_MICS6
6_Congo_MICS6_10_23_2,6_Congo_MICS6_10_23,6_Congo_MICS6_10_23_2,Congo_MICS6
6_Congo_MICS6_10_23_3,6_Congo_MICS6_10_23,6_Congo_MICS6_10_23_3,Congo_MICS6
6_Congo_MICS6_10_23_4,6_Congo_MICS6_10_23,6_Congo_MICS6_10_23_4,Congo_MICS6
6_Congo_MICS6_10_24_2,6_Congo_MICS6_10_24,6_Congo_MICS6_10_24_2,Congo_MICS6
6_Congo_MICS6_10_24_3,6_Congo_MICS6_10_24,6_Congo_MICS6_10_24_3,Congo_MICS6
6_Congo_MICS6_10_24_4,6_Congo_MICS6_10_24,6_Congo_MICS6_10_24_4,Congo_MICS6
6_Congo_MICS6_10_26_2,6_Congo_MICS6_10_26,6_Congo_MICS6_10_26_2,Congo_MICS6
6_Congo_MICS6_10_27_4,6_Congo_MICS6_10_27,6_Congo_MICS6_10_27_4,Congo_MICS6
6_Congo_MICS6_10_27_5,6_Congo_MICS6_10_27,6_Congo_MICS6_10_27_5,Congo_MICS6
6_Congo_MICS6_10_28_2,6_Congo_MICS6_10_28,6_Congo_MICS6_10_28_2,Congo_MICS6
6_Congo_MICS6_10_28_3,6_Congo_MICS6_10_28,6_Congo_MICS6_10_28_3,Congo_MICS6
6_Congo_MICS6_10_28_4,6_Congo_MICS6_10_28,6_Congo_MICS6_10_28_4,Congo_MICS6
6_Congo_MICS6_10_28_8,6_Congo_MICS6_10_28,6_Congo_MICS6_10_28_8,Congo_MICS6
6_Congo_MICS6_10_29_2,6_Congo_MICS6_10_29,6_Congo_MICS6_10_29_2,Congo_MICS6
6_Congo_MICS6_10_29_3,6_Congo_MICS6_10_29,6_Congo_MICS6_10_29_3,Congo_MICS6
6_Congo_MICS6_10_30_2,6_Congo_MICS6_10_30,6_Congo_MICS6_10_30_2,Congo_MICS6
6_Congo_MICS6_11_2_2,6_Congo_MICS6_11_2,6_Congo_MICS6_11_2_2,Congo_MICS6
6_Congo_MICS6_11_4_3,6_Congo_MICS6_11_4,6_Congo_MICS6_11_4_3,Congo_MICS6
6_Congo_MICS6_11_5_3,6_Congo_MICS6_11_5,6_Congo_MICS6_11_5_3,Congo_MICS6
6_Congo_MICS6_11_5_5,6_Congo_MICS6_11_5,6_Congo_MICS6_11_5_5,Congo_MICS6
6_Congo_MICS6_11_5_6,6_Congo_MICS6_11_5,6_Congo_MICS6_11_5_6,Congo_MICS6
6_Congo_MICS6_11_11_2,6_Congo_MICS6_11_11,6_Congo_MICS6_11_11_2,Congo_MICS6
6_Congo_MICS6_11_11_3,6_Congo_MICS6_11_11,6_Congo_MICS6_11_11_3,Congo_MICS6
6_Congo_MICS6_11_12_1,6_Congo_MICS6_11_12,6_Congo_MICS6_11_12_1,Congo_MICS6
6_Congo_MICS6_11_13_2,6_Congo_MICS6_11_13,6_Congo_MICS6_11_13_2,Congo_MICS6
6_Congo_MICS6_11_14_2,6_Congo_MICS6_11_14,6_Congo_MICS6_11_14_2,Congo_MICS6
6_Congo_MICS6_11_14_3,6_Congo_MICS6_11_14,6_Congo_MICS6_11_14_3,Congo_MICS6
6_Congo_MICS6_11_15_2,6_Congo_MICS6_11_15,6_Congo_MICS6_11_15_2,Congo_MICS6
6_Congo_MICS6_11_16_2,6_Congo_MICS6_11_16,6_Congo_MICS6_11_16_2,Congo_MICS6
6_Congo_MICS6_11_17_2,6_Congo_MICS6_11_17,6_Congo_MICS6_11_17_2,Congo_MICS6
6_Congo_MICS6_11_18_2,6_Congo_MICS6_11_18,6_Congo_MICS6_11_18_2,Congo_MICS6
6_Congo_MICS6_11_19_2,6_Congo_MICS6_11_19,6_Congo_MICS6_11_19_2,Congo_MICS6
6_Congo_MICS6_11_21_1,6_Congo_MICS6_11_21,6_Congo_MICS6_11_21_1,Congo_MICS6
6_Congo_MICS6_11_21_2,6_Congo_MICS6_11_21,6_Congo_MICS6_11_21_2,Congo_MICS6
6_Congo_MICS6_11_23_1,6_Congo_MICS6_11_23,6_Congo_MICS6_11_23_1,Congo_MICS6
6_Congo_MICS6_11_27_2,6_Congo_MICS6_11_27,6_Congo_MICS6_11_27_2,Congo_MICS6
6_Congo_MICS6_11_28_2,6_Congo_MICS6_11_28,6_Congo_MICS6_11_28_2,Congo_MICS6
6_Congo_MICS6_11_28_3,6_Congo_MICS6_11_28,6_Congo_MICS6_11_28_3,Congo_MICS6
6_Congo_MICS6_11_29_2,6_Congo_MICS6_11_29,6_Congo_MICS6_11_29_2,Congo_MICS6
6_Congo_MICS6_11_29_3,6_Congo_MICS6_11_29,6_Congo_MICS6_11_29_3,Congo_MICS6
6_Congo_MICS6_11_29_4,6_Congo_MICS6_11_29,6_Congo_MICS6_11_29_4,Congo_MICS6
6_Congo_MICS6_11_30_1,6_Congo_MICS6_11_30,6_Congo_MICS6_11_30_1,Congo_MICS6
6_Congo_MICS6_11_30_2,6_Congo_MICS6_11_30,6_Congo_MICS6_11_30_2,Congo_MICS6
6_Congo_MICS6_11_30_4,6_Congo_MICS6_11_30,6_Congo_MICS6_11_30_4,Congo_MICS6
6_Congo_MICS6_11_30_5,6_Congo_MICS6_11_30,6_Congo_MICS6_11_30_5,Congo_MICS6
6_Congo_MICS6_12_1_2,6_Congo_MICS6_12_1,6_Congo_MICS6_12_1_2,Congo_MICS6
6_Congo_MICS6_12_1_3,6_Congo_MICS6_12_1,6_Congo_MICS6_12_1_3,Congo_MICS6
6_Congo_MICS6_12_2_1,6_Congo_MICS6_12_2,6_Congo_MICS6_12_2_1,Congo_MICS6
6_Congo_MICS6_12_3_5,6_Congo_MICS6_12_3,6_Congo_MICS6_12_3_5,Congo_MICS6
6_Congo_MICS6_12_4_2,6_Congo_MICS6_12_4,6_Congo_MICS6_12_4_2,Congo_MICS6
6_Congo_MICS6_12_4_3,6_Congo_MICS6_12_4,6_Congo_MICS6_12_4_3,Congo_MICS6
6_Congo_MICS6_12_4_5,6_Congo_MICS6_12_4,6_Congo_MICS6_12_4_5,Congo_MICS6
6_Congo_MICS6_12_4_6,6_Congo_MICS6_12_4,6_Congo_MICS6_12_4_6,Congo_MICS6
6_Congo_MICS6_12_5_3,6_Congo_MICS6_12_5,6_Congo_MICS6_12_5_3,Congo_MICS6
6_Congo_MICS6_12_5_4,6_Congo_MICS6_12_5,6_Congo_MICS6_12_5_4,Congo_MICS6
6_Congo_MICS6_12_5_5,6_Congo_MICS6_12_5,6_Congo_MICS6_12_5_5,Congo_MICS6
6_Congo_MICS6_12_6_2,6_Congo_MICS6_12_6,6_Congo_MICS6_12_6_2,Congo_MICS6
6_Congo_MICS6_12_6_4,6_Congo_MICS6_12_6,6_Congo_MICS6_12_6_4,Congo_MICS6
6_Congo_MICS6_12_7_1,6_Congo_MICS6_12_7,6_Congo_MICS6_12_7_1,Congo_MICS6
6_Congo_MICS6_12_7_4,6_Congo_MICS6_12_7,6_Congo_MICS6_12_7_4,Congo_MICS6
6_Congo_MICS6_12_9_2,6_Congo_MICS6_12_9,6_Congo_MICS6_12_9_2,Congo_MICS6
6_Congo_MICS6_12_9_3,6_Congo_MICS6_12_9,6_Congo_MICS6_12_9_3,Congo_MICS6
6_Congo_MICS6_12_10_1,6_Congo_MICS6_12_10,6_Congo_MICS6_12_10_1,Congo_MICS6
6_Congo_MICS6_12_11_3,6_Congo_MICS6_12_11,6_Congo_MICS6_12_11_3,Congo_MICS6
6_Congo_MICS6_12_11_5,6_Congo_MICS6_12_11,6_Congo_MICS6_12_11_5,Congo_MICS6
6_Congo_MICS6_12_12_3,6_Congo_MICS6_12_12,6_Congo_MICS6_12_12_3,Congo_MICS6
6_Congo_MICS6_12_12_4,6_Congo_MICS6_12_12,6_Congo_MICS6_12_12_4,Congo_MICS6
6_Congo_MICS6_12_13_3,6_Congo_MICS6_12_13,6_Congo_MICS6_12_13_3,Congo_MICS6
6_Congo_MICS6_12_13_4,6_Congo_MICS6_12_13,6_Congo_MICS6_12_13_4,Congo_MICS6
6_Congo_MICS6_12_13_5,6_Congo_MICS6_12_13,6_Congo_MICS6_12_13_5,Congo_MICS6
6_Congo_MICS6_12_13_7,6_Congo_MICS6_12_13,6_Congo_MICS6_12_13_7,Congo_MICS6
